
text1,text2,similarity
"— метт, ти йди, а я допоможу тренеру повантажити ключки. хочу дещо його запитати.","у «лисячій норі» вважали, що «родина» — це вигадка, покликана зробити книжки та голлівудські фільми цікавішими.",0.07936507936507936
"— точно? добре, тоді давай закину твої речі в автобус, незручно ж тягти все одразу. ніл вручив йому важку сумку та притримав двері.","відносини між братами були настільки заплутані, що й життя не вистачить розібратися.",0.05825242718446602
"метт повернув ліворуч, до виходу, а ніл — праворуч, у фоє. ваймак відкрив інвентарну комору і вже викотив стійку з ключками.","— якщо заплутаєшся у власних ногах, не підійматиму, — заявив кевін. ніл продовжував дивитися перед собою, вважаючи за краще не ставити запитань. провівши довгі години в автобусі, він біг із задоволенням, але після двох кіл ден їх зупинила.",0.061224489795918366
"захисні чохли були відкинуті, щоб тренер міг оглянути голівки. ніл знав, що ключки в хорошому стані, тому що лиси щодня слідкували, чи вони в порядку, перед тим, як залишити стадіон, проте ваймак все одно перевірив натяг кожної сітки.","— не примушуй його чекати цілий день, — поспішив ваймак.",0.005319148936170213
"піднявши очі, тренер помітив ніла, але його появу на заміну бойда не прокоментував. ніл теж промовчав і лише стиснув пальцями сітку своєї ключки.","— так, дякую, — сказав ніл, якого сон цікавив значно більше за домашні завдання. — не дякуй, просто не забувай про нас.",0.05042016806722689
"сьогодні він брав із собою одразу дві — про всяк випадок. конструкція у них міцна — виготовлені так, щоб передавати м'ячу енергію кидка і витримувати удари інших ключок, і все ж, якщо добре хряснути, зламатися може навіть найміцніша.","— нікі кинув стривожений погляд на двері. — залишив би вдома, а потім вибачився.",0.026737967914438502
"а нілу зовсім не хотілося опинитися далеко від «лисячої нори» з порожніми руками. — забери пальці, — попередив ваймак.","поки він з цим не розбереться, кевін і я — все, на що ви можете розраховувати, і користі від нас обох небагато.",0.08421052631578947
ніл відійшов і тренер опустив кришки. один за одним клацнули пластмасові гачки.,"обміркувавши цю думку, ніл поцікавився: — повага чи розрахунок?",0.045454545454545456
"ваймак трохи трусив стійку, перевіряючи, що все надійно закріплено, потім жестом велів нілу братися за неї спереду. ніл виконав вказівку, але залишився на місці, так і сяк формулюючи питання.","відносини між братами були настільки заплутані, що й життя не вистачить розібратися.",0.02564102564102564
"він боявся, що ваймак почне його квапити, оскільки часу було мало, проте тренер терпляче чекав. — не знав, що ендрю має цінник, — нарешті промовив ніл. — він не схожий на людину, яку можна купити.",даніель плюхнулася на диван і притягла до себе метта. ніл сів за свій стіл і спробував зробити бодай частину домашніх завдань.,0.05333333333333334
"— він не продається, — відповів ваймак. — ендрю погодився б, навіть якби я попросив його зробити це безкорисливо.","— троє, — сказав ніл. — не двоє, а троє. від цих слів нікі раптом спохмурнів. після всього, що хеммік про нього наговорив, ніл не шкодував про сказане, але й не відчував, що реабілітувався. нікі щось пробурмотів собі під ніс і подався далі розглядати сорочки.",0.045454545454545456
"я пообіцяв лише тому, що знаю, чого йому коштуватиме сьогоднішня гра. — але чому він погодився? — з натиском спитав ніл. — що у вас такого особливого?","— ендрю сам із цим розбереться, — відрізав нікі.",0.017391304347826087
"ваймак скептично вигнув брову. — може, ти помітив, як часто я заплющую очі на те, що діється в цій команді? — сказав ваймак.","до того моменту, коли він вийде на поле і приєднається до кевіна, треба бути зарядженим на всі сто відсотків. над головами загула сирена. через хвилину лисам потрібно було вийти у внутрішню зону, а елісон все не було.",0.0851063829787234
"— я знаю, кого набрав, і розумію, що деяким із цих людей треба дати трохи волі, щоб вони трималися на плаву. доки це нікому не шкодить, поки нікого не застукали й поки вам вистачає розуму не тягнути це лайно на поле, мені абсолютно по барабану, чим ви там зайняті у вільний час.","кевін повільно оглянув його з голови до ніг. джинси ніла вилиняли до біло-сірого відтінку, горловина футболки обшарпалась, поділ обтріпався. на нього не вперше дивилися як на безпритульного, але зарозуміла поблажливість кевіна била навідліг. спершу ніла обпекло соромом, проте він придушив це почуття.",0.041474654377880185
"мене це не стосується, тому що я не хочу, щоб це стосувалося мене. ваймак натякав на вечірки з наркотиками та алкоголем у колумбії, куди ендрю возив свою компанію.","у тебе такого досвіду нема. — він глянув на ніла і, коли той заперечливо похитав головою, кивнув.",0.03816793893129771
"ніл не знав, чому дивуватися більше: тому, що тренер був в курсі розваг підопічних, або тому, що він дивиться на це крізь пальці. бездіяльність ваймака не дорівнювала схваленню, проте головний тренер команди не має права заохочувати подібне навіть побічно.","коли ніл увійшов, кевін та аарон рухали меблі.",0.014285714285714285
"хтось вважав би девіда ваймака безвідповідальним і, можливо, мав би рацію, проте ніл розумів, що не все так просто. деякі стверджували, що ваймак набирає в команду проблемних юнаків та дівчат заради самопіару, інші бачили в ньому заблудлого ідеаліста.","ти взагалі колись спиш? — на лекціях, — зізнався ніл.",0.019417475728155338
"пошук талановитих підлітків із зламаною долею та бажанням дати їм другий шанс — усе це звучало красиво лише в теорії, а на практиці являло собою кошмар. правда ж полягала в наступному: ваймак відбирав цих хлопців тому, що як ніхто інший розумів, наскільки сильно вони потребують другого шансу, і, бачачи їхнє відчайдушне прагнення зачепитися за цей шанс, дозволяв собі чогось не помічати.",через п'ять хвилин чекаю на всіх на полі в полегшеній формі.,0.015723270440251572
"— ендрю в курсі, що ви знаєте? ендрю знав, що ваймак цілком може вкоротити повідець, просто воліє цього не робити, і тому не відмовляв тренеру, коли той про щось просив.",лайно буде й надалі.,0.007575757575757576
"обміркувавши цю думку, ніл поцікавився: — повага чи розрахунок?","судячи з розкиданих на лаві речей, вийти його змусило щось непередбачене. ендрю чекав ніла, сидячи верхи на лаві; перед ним лежав той самий телефон. мимоволі подивившись на мобільник, ніл швидко перевів погляд на обличчя міньярда. ендрю більше не посміхався.",0.09803921568627451
"— вважатимемо, що друге, — відповів ваймак. — ендрю я подобаюсь не більше, ніж тобі.","зрозумівши, в чому річ, персонаж-талісман швидко — наскільки дозволяв громіздкий костюм — підбіг до лави супротивника, зупинився на безпечній відстані й показав кілька грубих жестів. нікі з радістю взявся кривлятися у відповідь, поки ваймак не припинив неподобство, нагородивши того запотиличником.",0.12903225806451613
"у його голосі не пролунало й натяку на докор, проте ніл все ж таки зніяковів. — вибачатимешся на ходу.","— тебе вже починає ламати? — всьому свій час, — посміхнувся ендрю.",0.0375
"вони покотили стійку коридором. у кімнаті відпочинку ніл захопив свій рюкзак, а ваймак послідовно гасив світло у кожному приміщенні, через яке вони рухалися.","раніше код на дверях змінювався кожні два місяці, але після переходу «воронів» до південно-східного округу ваймак оновлював його щотижня.",0.07633587786259542
"вийшовши за двері, вони трохи постояли, переконуючись, що кодовий замок спрацював і надійно зачинився. в автобус стійку довелося заносити боком.",ти згадаєш мою обіцянку і подзвониш. ніл раптом ніби втратив голос і зумів тільки кивнути. ендрю прибрав палець з його підборіддя і закрив свій телефон. ніл тихим з клацанням зробив те саме.,0.08333333333333333
"на щастя, завдяки захисному каркасу ключки не билися за металеве днище багажного відсіку. ваймак із силою зачинив дверцята відсіку, слідом за нілом увійшов у салон і перерахував лисів по головах.","стартовий склад «черепах» він оголосив із захопленим ентузіазмом, «лисів» же представив із прохолодною ввічливістю. на ніла це справило мимовільне враження: раптова зміна тону ясно дала зрозуміти лисам, що вони далеко від дому та підтримки рідних стін. ідучи до середньої лінії, він ковзнув поглядом по своєму сьогоднішньому «опікуну».",0.030864197530864196
"усі вже були на місці. у першому ряду сиділа еббі, відразу за нею розташувалися метт та ден. широке крісло в третьому ряду зайняли елісон та рене — додатковому простору дівчата віддали перевагу тісному затишку спілкування.","навіть ти не можеш не визнати, що він поводиться дуже дивно! — новина дня, нікі: ніл — ненормальний! — він навіть гірший за ненормального. — взагалі-то я тут, — обурився ніл, — і все чую.",0.0546448087431694
"через те, що старшокурсники влаштувалися по двоє, між ними та компанією ендрю залишалося чотири вільні крісла. на відміну від товаришів по команді, міньярди, хеммік та дей розсілися по одному.","— кабан хіґґінс, це ти? — спитав він. — справді, ти. так, здивований.",0.0189873417721519
"ендрю — на останньому ряду, одразу перед ним — кевін. нікі минулого разу сидів попереду кевіна, але зараз він і аарон зрушили на ряд, залишивши місце посередині вільним.","— ендрю жбурнув телефон через усю кімнату; апарат вдарився об підлогу з такою силою, що відвалилася кришка.",0.044444444444444446
"кому воно призначалося, можна було не питати. ніл кинув рюкзак на третє з кінця крісло і сів на м'яке сидіння.","зважаючи на стрімкий розвиток технологій, інакше й бути не могло. приблизно розрахувавши скільки грошей йому знадобиться в травні, ніл розсудливо вирішив відмовитися від зайвих покупок. він і так здуру витратився на тій огидній першій вечірці в колумбії, так що кошти, що залишилися, краще притримати. у лисів, однак, були інші міркування щодо цього, і саме тому у вівторок ніл несподівано опинився на шопінгу.",0.05747126436781609
"скрипнула шкіра: до ніла обернувся променистий нікі. — я вже думав, що ти заблукав.","шалена посмішка зникла, і на середині розмови він почав нервово притупувати ногою.",0.09230769230769231
"— ні, дещо перевіряв. закінчивши підрахунок, ваймак сів у крісло водія.",ніл знову обвів очима кімнату.,0.08928571428571429
"загуркотів двигун, двері зачинилися, і через кілька хвилин автобус виїхав на шосе. ніл проводив поглядом кампус, поки той не зник з поля зору.","— лисички без пари, — сказав аарон. — і всі вони дівчата, — скривився нікі. — це нам не допоможе. — нікі, — почав ніл.",0.0782608695652174
"дорога до університету бельмонта була відносно спокійною. щоб згаяти час, ніл узяв із собою домашні завдання, але на всю шестигодинну подорож їх не вистачило.","з підтиснутимхвостом ти виглядаєш убого. — від’єбись, — сказав ніл. — твоя теорія — лише теорія. — … станеться диво і тобі відразу стане легше дивитися елісон у вічі? — ендрю зобразив потрясіння. — коли я знайду докази, стане ясно, що сет ходив із мішенню на спині й намалював її ти.",0.10687022900763359
"від нудьги його позбавив нікі, який міг балакати цілодобово та безперервно. до їхньої розмови приєдналася рене — вона завела мову про можливі схеми майбутньої гри й попросила парочку порад.","тонкі нижні рукавички не мали пальців та застібалися вище ліктя, поверх них закріплювалися щитки для передпліччя. товсті армовані краги він засунув у шолом — вони знадобляться лише перед виходом на поле.",0.05732484076433121
"до цього вона вже встигла поспілкуватися з меттом та ваймаком, але також хотіла почути думку гравців на інших позиціях. більшість шляху за кермом сиділа еббі — давала ваймаку відіспатися.","ендрю відшліфував цю схему до майстерного рівня — минулого тижня навіть ніл не помітив, коли його почало ламати. однак тоді треба було витримати один тайм, а тепер ендрю належало перебувати на полі від початку до кінця.",0.04516129032258064
"одразу після матчу команда планувала вирушити додому, а не ночувати у готелі. за нічний переїзд відповідав ваймак, а полетіти в кювет нікому не хотілося.","міцний сон, доза вітаміну с і все як рукою зніме.",0.007936507936507936
"звичайно, можна було б найняти водія, як чинила більшість інших команд, проте ваймак ставився до чужинців майже з тією ж підозрілістю, що і його лиси. краще зазнати незручностей, ніж довірити безпеку і без того невеликій команді сторонньому.",ніл спантеличено подивився на обох.,0.015151515151515152
"вони зробили дві зупинки — спочатку заправилися і забігли в туалет, потім нашвидкуруч повечеряли — і на шляху в нешвілл перетнули часовий пояс. початок матчу був призначений на дев’ятнадцяту тридцять, і хоча на під'їзді до стадіону годинник ніла показував за чверть восьму, він вирішив, що заради однієї гри переводити їх на годину назад не варто, а тому зняв з руки й сховав у сумку.","стадіон ексі університету пальметто важко не помітити: він вміщує шістдесят п'ять тисяч глядачів, пофарбований найяскравішою помаранчевою та білою фарбою, яка тільки є, і на кожній із чотирьох його стін зовні красується гігантський відбиток лисячої лапи.",0.05787781350482315
"залишивши автобус, команда опинилася на обгородженій стоянці, де чергували два охоронці з кам'яними фізіономіями. коли лиси вивантажили багаж, волонтери повели їх у гостьову роздягальню.","проте з початком тренувань у червні дев'яносто відсотків конфліктів у команді спалахували з вини сета, який будь-якої хвилини був готовий почати сварку з кевіном, нікі або близнюками.",0.07006369426751592
"крокуючи, ніл роздивлявся на всі боки. стадіон університету бельмонта практично не відрізнявся від «лисячої нори» за конструкцією та розмірами, проте при заповнених трибунах побачити схожість було складно.",— жартуєш? навіщо тобі стільки? ніл перевів погляд на метта.,0.017142857142857144
"серед натовпів, одягнених у зелене, ніл сподівався розгледіти проблиски помаранчевого, але не побачив того, що шукав. після чотирьох місяців, проведених у «лисячій норі», планування гостьової роздягальні здавалося незвичним.","— я не знаю, навіщо дзвонив хіґґінс.",0.010582010582010581
"приміщення, розраховані на повну складову команди, були більшими, але водночас здавалися тісними та якимись убогими. власне чоловіча роздягальня знаходиться відразу за вхідними дверима, а санвузол розташовувався трохи далі.","він поставив напої на кавовий столик, а потім сів, підігнувши коліна, навпроти ден та метта.",0.02631578947368421
"ніл здогадався, що одна загальна вбиральня обійшлася дешевше за дві індивідуальні, для чоловічої та жіночої роздягальні. окрему кімнату надали еббі — на випадок, якщо хтось отримає травму.","шанси на перемогу у «лисів» завжди були невисокі, проте цього року перспективи вимальовувалися дуже похмурі.",0.02564102564102564
"нарешті, остання та найбільша кімната, відведена гостям, призначалася для обговорення ігрової тактики у перерві між таймами та зустрічі з пресою після матчу. один із волонтерів вийшов через задні двері на стадіон, щоб повідомити тренера гаррісона про їхнє прибуття та знайти арбітрів.","його все ще мучили сумніви щодо тієї ролі, яку він зіграв у загибелі сета, і доти, доки він у собі не розбереться, волів краще не траплятися елісон на очі.",0.03361344537815126
"другий волонтер зачитав ваймаку та еббі перелік основних правил. ваймак, якому необхідно було дочекатися співробітників адміністрації, щоб подати документи та заявити склад команди, відправив лисів переодягатися. взявши свою сумку, ніл попрямував у туалет і зачинився у кабінці.","— наш ніл — ходяча трагедія. — та й на тебе без сліз не поглянеш, — парирував тренер. смішок вийшов слабким, тому що ліки ще не подіяли, але, почувши його, ніл зрозумів, що міньярда накриє ще до від'їзду зі стадіону. — і то правда, — кивнув ендрю.",0.04680851063829787
"всередині було дуже тісно, проте він мав великий досвід у цій справі. він стягнув футболку через голову і закинув її на дверцята; надів нагрудник, затягнув ремені й покрутився, перевіряючи рухливість, після чого клацнув застібками.","кинувши сумку на комод, він повернувся до вітальні.",0.010471204188481676
"підклав наплічники, причепив їх до нагрудника. щоб знайти джерсі, довелося поритися у сумці.",— він зрушив прийом останньої дози на півгодини вперед. сподівається протриматись на цьому всю гру.,0.06578947368421052
"лисам належало по два комплекти форми: домашня та виїзна, перша — помаранчевого кольору з білими написами, друга — відповідно, навпаки, біла з помаранчевим. біла подобалася нілу більше, оскільки не так сильно впадала в очі.","ніл кинув погляд на старшокурсників, оцінюючи їхню реакцію на появу нікі та ендрю.",0.027777777777777776
"далі можна було не ховатися, тому ніл запхав футболку в сумку і пішов у роздягальню. проте, тільки-но ступивши за поріг, він зрозумів, що зіткнувся з серйозною проблемою: лише відкритий вузький отвір відділяв кімнату для переодягання від загальної душової.","захисні чохли були відкинуті, щоб тренер міг оглянути голівки. ніл знав, що ключки в хорошому стані, тому що лиси щодня слідкували, чи вони в порядку, перед тим, як залишити стадіон, проте ваймак все одно перевірив натяг кожної сітки.",0.04739336492890995
"навіть звідси ніл бачив, що окремих кабінок у ній немає. цілком очікувано, проте ніл, що встиг звикнути до зручності «лисячої нори», про це забув. якби ваймак особисто не організував встановлення кабінок у душовій на стадіоні пальметто, їх не було б і там.","— тренер поглянув на ден і рене, які так і продовжували сидіти на підлокітниках крісла елісон. — рішення не наймайстерніше, але це найкраще, що ми змогли придумати за такий короткий час, тому слухайте уважно.",0.03864734299516908
"ніл змусив себе зосередитись на головному. насамперед треба пережити гру, а потім уже хвилюватись про душ.",ендрю страдницьки помацав власного лоба.,0.022727272727272728
"розслабивши пальці, що намертво вчепилися в ремінь сумки, ніл знайшов вільне місце на лаві. інші лиси вже закінчили переодягатися — адже їм для цього ховатися не потрібно — і, впоравшись, один за одним залишали роздягальню.","чи не почули, чи що?",0.0
"ніл скинув кросівки, стягнув шкарпетки, а джинсові шорти змінив на трикотажні. щоб закріпити щитки для гомілок, довелося сісти на лаву.","попри всю свою нещадність до інших членів команди, найжорсткіші вимоги він пред'являв себе, і лише з цієї причини ніл терпів його гордовиту поблажливість.",0.08108108108108109
"ніл струснув спочатку однією ногою, потім другою, перевіряючи, як вони сидять. зверху він одягнув довгі, до коліна, гольфи та взув бутси.","— це того варте? сідайте, треба поговорити.",0.03636363636363636
"тонкі нижні рукавички не мали пальців та застібалися вище ліктя, поверх них закріплювалися щитки для передпліччя. товсті армовані краги він засунув у шолом — вони знадобляться лише перед виходом на поле.","він безглуздо витріщався на в'язку ключів, затиснуту в іншій руці, ніби забув, яким ключем треба відчиняти.",0.04142011834319527
"захист для горла був вузьким оранжевим нашийником, який неприємно тиснув на кадик, але при випадковому ударі м'ячем повинен був уберегти гортань від травми. щоб волосся не лізло в очі, ніл сховав його під помаранчеву бандану, а її кінці туго зав'язав на потилиці.","метт відкрив рота, збираючись вставити своє слово, але по обличчю даніель зрозумів, що краще промовчати.",0.028037383177570093
"ваймак чекав на них у великій кімнаті. ніл з'явився останнім, але, оскільки грав у нападі, став третім за рахунком.","від тебе потрібно лише одне: грати. яким чином ти це робитимеш, мене не цікавить.",0.054945054945054944
"лиси стали в стрій відповідно до позицій на полі; даніель як капітан команди була першою, а рене як запасний півзахисник стояла в парі з елісон. виглядало це дивно, проте ніла більше хвилювало його становище.","ендрю озирнувся, ніби сподівався побачити за спиною третього голкіпера. не знайшовши такого, він запитливо підняв брову і провів великим пальцем по розтягнутих в усмішці губах.",0.052941176470588235
"він стояв за кевіном, а це означало, що за спиною у нього була елісон. займаючи своє місце, він намагався на неї не дивитись, але вона й сама не промовила жодного слова.","— так просто? — здивувався ніл. — я не пишаюся своїм минулим, але якщо його приховувати, рани ніколи не затягнуться.",0.05263157894736842
"— ну, і надовго вистачить? — поцікавився ендрю, що замикав стрій. награна бадьорість у його голосі змусила ніла скрипнути зубами.",— і як же ааронові вдалося вмовити ендрю? — запитала ден.,0.02912621359223301
"— тебе вже починає ламати? — всьому свій час, — посміхнувся ендрю.","— якщо заплутаєшся у власних ногах, не підійматиму, — заявив кевін. ніл продовжував дивитися перед собою, вважаючи за краще не ставити запитань. провівши довгі години в автобусі, він біг із задоволенням, але після двох кіл ден їх зупинила.",0.04081632653061224
"у «лисячій норі» перехід із фоє у внутрішню зону був відкритим, тоді як на стадіоні бельмонта мав вигляд тунелю. ідучи слідом за ден і кевіном, ніл не бачив глядачів, а тільки чув звуки, що долинали зовні.","цей погляд був уже до болю знайомий нілу і, як і раніше, злив його навіть після чотирьох місяців спільних тренувань.",0.018292682926829267
гучний рев збуджених голосів заглушував його кроки. трибуни швидко заповнювалися фанатами у зеленому.,"— як думаєш, чим це обернеться для нас цього сезону?",0.06896551724137931
"охорона та одягнені у форму співробітники стадіону чергували по периметру внутрішньої зони та біля кожних сходів. перший ряд трибун розташовувався на висоті приблизно пів метра, де спеціальна огорожа відділяла команди від найбільш завзятих шанувальників.","ніл мріяв покласти його на лопатки та розстріляти ворота, довівши, що той помиляється. якщо він промаже, еррера насміхатиметься над ним до кінця матчу, а якщо заб'є, то кевін відразу дасть йому на горіхи. так і так ситуація виходила програшна, і розвиток гри великих надій не обіцяв.",0.05504587155963303
"від шуму воно не захищало, проте ніл пропускав повз вуха крики та свист, що летіли на його адресу. він поки що не бачив ні «лисичок», жіночої групи підтримки університету пальметто, ні командного талісмана — незламного лиса.","через постійні особисті проблеми лисів і погано складений контракт, початковий варіант якого дозволяв гравцям безкарно покидати команду, а також через можливість випуститися з університету після четвертого року навчання, сет виявився єдиним, хто дотягнув до п'ятого курсу разом з «лисами».",0.0989010989010989
"маскот суперників, персонаж у костюмі черепахи, тим не менш, вже бігав туди-сюди по внутрішній зоні, підбурюючи публіку. величезна лялькова голова завадила йому помітити появу «лисів», але глядачі одразу сповістили його про це, кричачи й тикаючи в них пальцями.","за мить вони зчепилися в бійці. рене, яка знаходилася ближче за всіх, підбігла їх розняти. помітивши її, метт одразу підняв руки та відступив, але розлючений черепаха не вгавав і встиг врізати бойду ще пару разів, перш ніж той відіпхнув його від себе.",0.07441860465116279
"зрозумівши, в чому річ, персонаж-талісман швидко — наскільки дозволяв громіздкий костюм — підбіг до лави супротивника, зупинився на безпечній відстані й показав кілька грубих жестів. нікі з радістю взявся кривлятися у відповідь, поки ваймак не припинив неподобство, нагородивши того запотиличником.","ендрю зрушив убік, пропускаючи ніла. кевін додав швидкість, щоб його наздогнати. ніл озирнувся на ендрю.",0.03614457831325301
задоволений маскот поскакав геть під тріумфальний крик домашньої публіки. ендрю та нікі викотили стійку з ключками.,"досі здивування викликала лише її дивна дружба з ендрю. — рене та ендрю — спаринг-партнери, — пояснив метт.",0.030612244897959183
"ден взялася за неї з краю і засунула між двома лавками. присівши, застопорила коліщатка, після чого випросталась і одну за одною спритно відкинула захисні кришки.",— він просто скучив.,0.007462686567164179
"вона ще не закінчила, а кевін вже був тут. він узяв одну зі своїх ключок, перевірив натяг сітки, ніби за час шляху вона могла ослабнути, і попрямував до бортика.","— а-а… — ендрю ляснув кулаком по долоні, наче його щойно осяяло. криво посміхнувшись, він промовив німецькою: — мабуть, боїться, що вона віддасть богу душу, як та остання баба, яку він любив.",0.05511811023622047
"натовп він не нагородив жодним поглядом; все, що його цікавило, було прямо перед ним. ніл теж узяв ключку і став поруч із кевіном. черепахи» вже зайняли свою лаву на протилежному кінці поля.","— чорт, — здригнувся ендрю.",0.006535947712418301
"їх було менше, ніж брекенріджців, і все ж таки «лисів» вони перевершували числом більш ніж удвічі. ніл так сильно стиснув ключку, що вона затріщала.","— бачиш це, ідіот? — він потряс у повітрі лівою рукою. на відстані шрами було не видно, проте ніл зрозумів, що має на увазі кевін. — травми — це не жарт, їх не можна приховувати.",0.058333333333333334
"— даси пораду? — звернувся він до кевіна. на відповідь ніл не розраховував, але кевін все ж таки повернув голову в його бік.","— так. саме він повідомив мені, що в мене є брат-близнюк.",0.041666666666666664
"— ти граєш увесь перший тайм, тож не поспішай. у перші двадцять хвилин краще не забивай — хіба що опинишся прямо перед воротами.","тихо вилаявшись собі під ніс, ніколас «нікі» хеммік прибрав руку з панелі приладів.",0.019801980198019802
"не бий по воротах, краще віддай пас. ганяй м'яч по полю. коли ден мене замінить, включай повну потужність до кінця тайму.","— поняття не маю, — байдуже сказав той.",0.021052631578947368
"на відпочинок у тебе є перерва та перша половина другого тайму. як відновиш сили, повертайся на поле та видай усе, на що здатний.","аарон і кевін, на відміну від нього, побачивши елісон завмерли на порозі. ніл відкрив рота, щоб вибачитися або хоча б запитати, як вона почувається, але слова застрягли в горлі.",0.06796116504854369
